,movie,name,path,width,height
1935,InsideOut,frame1-16-20.18.jpg,./data/cartoon_frames/InsideOut/frame1-16-20.18.jpg,1920,1080
1936,ToyStory4,frame1-32-31.25.jpg,./data/cartoon_frames/ToyStory4/frame1-32-31.25.jpg,1920,808
1937,Onward,frame1-22-09.90.jpg,./data/cartoon_frames/Onward/frame1-22-09.90.jpg,1920,800
1938,Soul,frame0-56-37.78.jpg,./data/cartoon_frames/Soul/frame0-56-37.78.jpg,1920,800
1939,Soul,frame0-55-37.47.jpg,./data/cartoon_frames/Soul/frame0-55-37.47.jpg,1920,800
1940,TheSecretLifeOfPets,frame1-05-21.45.jpg,./data/cartoon_frames/TheSecretLifeOfPets/frame1-05-21.45.jpg,1920,1024
1941,ToyStory4,frame1-25-31.01.jpg,./data/cartoon_frames/ToyStory4/frame1-25-31.01.jpg,1920,808
1942,TheSecretLifeOfPets,frame0-11-32.02.jpg,./data/cartoon_frames/TheSecretLifeOfPets/frame0-11-32.02.jpg,1920,1024
1943,InsideOut,frame0-58-47.87.jpg,./data/cartoon_frames/InsideOut/frame0-58-47.87.jpg,1920,1080
1944,Zootopia,frame0-36-48.91.jpg,./data/cartoon_frames/Zootopia/frame0-36-48.91.jpg,1920,808
1945,Luca,frame0-40-49.87.jpg,./data/cartoon_frames/Luca/frame0-40-49.87.jpg,1920,1024
1946,TheSecretLifeOfPets,frame0-11-21.69.jpg,./data/cartoon_frames/TheSecretLifeOfPets/frame0-11-21.69.jpg,1920,1024
1947,Cars3,frame1-31-32.41.jpg,./data/cartoon_frames/Cars3/frame1-31-32.41.jpg,1920,804
1948,TheSecretLifeOfPets,frame0-05-37.40.jpg,./data/cartoon_frames/TheSecretLifeOfPets/frame0-05-37.40.jpg,1920,1024
1949,InsideOut,frame0-36-20.32.jpg,./data/cartoon_frames/InsideOut/frame0-36-20.32.jpg,1920,1080
1950,Cars3,frame0-21-50.64.jpg,./data/cartoon_frames/Cars3/frame0-21-50.64.jpg,1920,804
1951,BabyBoss,frame0-02-43.15.jpg,./data/cartoon_frames/BabyBoss/frame0-02-43.15.jpg,1920,800
1952,BabyBoss,frame1-29-26.82.jpg,./data/cartoon_frames/BabyBoss/frame1-29-26.82.jpg,1920,800
1953,TheSecretLifeOfPets,frame0-44-59.22.jpg,./data/cartoon_frames/TheSecretLifeOfPets/frame0-44-59.22.jpg,1920,1024
1954,Zootopia,frame0-20-21.15.jpg,./data/cartoon_frames/Zootopia/frame0-20-21.15.jpg,1920,808
1955,Onward,frame1-04-37.59.jpg,./data/cartoon_frames/Onward/frame1-04-37.59.jpg,1920,800
1956,TheIncredibles,frame0-18-55.79.jpg,./data/cartoon_frames/TheIncredibles/frame0-18-55.79.jpg,720,304
1957,ToyStory4,frame1-16-30.69.jpg,./data/cartoon_frames/ToyStory4/frame1-16-30.69.jpg,1920,808
1958,Cars3,frame0-51-36.39.jpg,./data/cartoon_frames/Cars3/frame0-51-36.39.jpg,1920,804
1959,TheIncredibles,frame1-01-06.58.jpg,./data/cartoon_frames/TheIncredibles/frame1-01-06.58.jpg,720,304
1960,Zootopia,frame1-10-46.93.jpg,./data/cartoon_frames/Zootopia/frame1-10-46.93.jpg,1920,808
1961,Onward,frame0-55-12.53.jpg,./data/cartoon_frames/Onward/frame0-55-12.53.jpg,1920,800
1962,Onward,frame0-30-13.91.jpg,./data/cartoon_frames/Onward/frame0-30-13.91.jpg,1920,800
1963,Soul,frame0-16-05.05.jpg,./data/cartoon_frames/Soul/frame0-16-05.05.jpg,1920,800
1964,Luca,frame0-33-31.71.jpg,./data/cartoon_frames/Luca/frame0-33-31.71.jpg,1920,1024
1965,ToyStory4,frame1-03-02.22.jpg,./data/cartoon_frames/ToyStory4/frame1-03-02.22.jpg,1920,808
1966,Luca,frame1-11-18.70.jpg,./data/cartoon_frames/Luca/frame1-11-18.70.jpg,1920,1024
1967,InsideOut,frame1-01-57.14.jpg,./data/cartoon_frames/InsideOut/frame1-01-57.14.jpg,1920,1080
1968,TheSecretLifeOfPets,frame0-45-26.77.jpg,./data/cartoon_frames/TheSecretLifeOfPets/frame0-45-26.77.jpg,1920,1024
1969,BabyBoss,frame0-37-34.07.jpg,./data/cartoon_frames/BabyBoss/frame0-37-34.07.jpg,1920,800
1970,InsideOut,frame1-07-15.10.jpg,./data/cartoon_frames/InsideOut/frame1-07-15.10.jpg,1920,1080
1971,Onward,frame0-29-37.06.jpg,./data/cartoon_frames/Onward/frame0-29-37.06.jpg,1920,800
1972,Cars3,frame0-23-04.37.jpg,./data/cartoon_frames/Cars3/frame0-23-04.37.jpg,1920,804
1973,InsideOut,frame0-52-52.06.jpg,./data/cartoon_frames/InsideOut/frame0-52-52.06.jpg,1920,1080
1974,TheIncredibles,frame0-40-17.68.jpg,./data/cartoon_frames/TheIncredibles/frame0-40-17.68.jpg,720,304
1975,TheIncredibles,frame0-16-10.84.jpg,./data/cartoon_frames/TheIncredibles/frame0-16-10.84.jpg,720,304
1976,Luca,frame0-46-13.72.jpg,./data/cartoon_frames/Luca/frame0-46-13.72.jpg,1920,1024
1977,Zootopia,frame0-06-40.10.jpg,./data/cartoon_frames/Zootopia/frame0-06-40.10.jpg,1920,808
1978,Luca,frame0-04-22.89.jpg,./data/cartoon_frames/Luca/frame0-04-22.89.jpg,1920,1024
1979,BabyBoss,frame0-16-53.26.jpg,./data/cartoon_frames/BabyBoss/frame0-16-53.26.jpg,1920,800
1980,TheSecretLifeOfPets,frame0-18-42.38.jpg,./data/cartoon_frames/TheSecretLifeOfPets/frame0-18-42.38.jpg,1920,1024
1981,Zootopia,frame0-24-06.21.jpg,./data/cartoon_frames/Zootopia/frame0-24-06.21.jpg,1920,808
1982,Cars3,frame0-33-43.31.jpg,./data/cartoon_frames/Cars3/frame0-33-43.31.jpg,1920,804
1983,Onward,frame1-23-27.70.jpg,./data/cartoon_frames/Onward/frame1-23-27.70.jpg,1920,800
1984,TheSecretLifeOfPets,frame0-58-48.96.jpg,./data/cartoon_frames/TheSecretLifeOfPets/frame0-58-48.96.jpg,1920,1024
1985,BabyBoss,frame0-07-47.99.jpg,./data/cartoon_frames/BabyBoss/frame0-07-47.99.jpg,1920,800
1986,TheIncredibles,frame0-09-11.40.jpg,./data/cartoon_frames/TheIncredibles/frame0-09-11.40.jpg,720,304
1987,Luca,frame0-16-42.05.jpg,./data/cartoon_frames/Luca/frame0-16-42.05.jpg,1920,1024
1988,BabyBoss,frame0-52-31.40.jpg,./data/cartoon_frames/BabyBoss/frame0-52-31.40.jpg,1920,800
1989,Luca,frame0-02-59.07.jpg,./data/cartoon_frames/Luca/frame0-02-59.07.jpg,1920,1024
1990,InsideOut,frame0-45-32.97.jpg,./data/cartoon_frames/InsideOut/frame0-45-32.97.jpg,1920,1080
1991,BabyBoss,frame1-14-38.08.jpg,./data/cartoon_frames/BabyBoss/frame1-14-38.08.jpg,1920,800
1992,Cars3,frame0-59-11.02.jpg,./data/cartoon_frames/Cars3/frame0-59-11.02.jpg,1920,804
1993,Soul,frame0-51-08.06.jpg,./data/cartoon_frames/Soul/frame0-51-08.06.jpg,1920,800
1994,Coco,frame1-13-23.02.jpg,./data/cartoon_frames/Coco/frame1-13-23.02.jpg,1920,808
1995,TheSecretLifeOfPets,frame0-09-48.73.jpg,./data/cartoon_frames/TheSecretLifeOfPets/frame0-09-48.73.jpg,1920,1024
1996,Zootopia,frame0-51-15.80.jpg,./data/cartoon_frames/Zootopia/frame0-51-15.80.jpg,1920,808
1997,Coco,frame0-59-26.95.jpg,./data/cartoon_frames/Coco/frame0-59-26.95.jpg,1920,808
1998,Cars3,frame1-20-04.33.jpg,./data/cartoon_frames/Cars3/frame1-20-04.33.jpg,1920,804
1999,Cars3,frame1-03-45.44.jpg,./data/cartoon_frames/Cars3/frame1-03-45.44.jpg,1920,804
2000,TheIncredibles,frame1-39-07.60.jpg,./data/cartoon_frames/TheIncredibles/frame1-39-07.60.jpg,720,304
2001,TheIncredibles,frame1-16-58.58.jpg,./data/cartoon_frames/TheIncredibles/frame1-16-58.58.jpg,720,304
2002,Zootopia,frame0-23-24.53.jpg,./data/cartoon_frames/Zootopia/frame0-23-24.53.jpg,1920,808
2003,InsideOut,frame0-33-48.91.jpg,./data/cartoon_frames/InsideOut/frame0-33-48.91.jpg,1920,1080
2004,BabyBoss,frame0-15-57.44.jpg,./data/cartoon_frames/BabyBoss/frame0-15-57.44.jpg,1920,800
2005,ToyStory4,frame0-41-25.46.jpg,./data/cartoon_frames/ToyStory4/frame0-41-25.46.jpg,1920,808
2006,Soul,frame0-14-12.46.jpg,./data/cartoon_frames/Soul/frame0-14-12.46.jpg,1920,800
2007,BabyBoss,frame0-49-22.49.jpg,./data/cartoon_frames/BabyBoss/frame0-49-22.49.jpg,1920,800
2008,BabyBoss,frame0-27-24.40.jpg,./data/cartoon_frames/BabyBoss/frame0-27-24.40.jpg,1920,800
2009,Onward,frame1-06-52.71.jpg,./data/cartoon_frames/Onward/frame1-06-52.71.jpg,1920,800
2010,Cars3,frame1-04-14.11.jpg,./data/cartoon_frames/Cars3/frame1-04-14.11.jpg,1920,804
2011,Onward,frame0-39-22.58.jpg,./data/cartoon_frames/Onward/frame0-39-22.58.jpg,1920,800
2012,TheIncredibles,frame1-39-40.59.jpg,./data/cartoon_frames/TheIncredibles/frame1-39-40.59.jpg,720,304
2013,Cars3,frame0-19-47.77.jpg,./data/cartoon_frames/Cars3/frame0-19-47.77.jpg,1920,804
2014,Onward,frame1-31-26.76.jpg,./data/cartoon_frames/Onward/frame1-31-26.76.jpg,1920,800
2015,Luca,frame1-09-05.35.jpg,./data/cartoon_frames/Luca/frame1-09-05.35.jpg,1920,1024
2016,InsideOut,frame0-28-12.02.jpg,./data/cartoon_frames/InsideOut/frame0-28-12.02.jpg,1920,1080
2017,TheSecretLifeOfPets,frame1-01-54.87.jpg,./data/cartoon_frames/TheSecretLifeOfPets/frame1-01-54.87.jpg,1920,1024
2018,ToyStory4,frame0-09-12.32.jpg,./data/cartoon_frames/ToyStory4/frame0-09-12.32.jpg,1920,808
2019,Luca,frame0-26-09.74.jpg,./data/cartoon_frames/Luca/frame0-26-09.74.jpg,1920,1024
2020,BabyBoss,frame0-19-53.58.jpg,./data/cartoon_frames/BabyBoss/frame0-19-53.58.jpg,1920,800
2021,Luca,frame1-18-17.80.jpg,./data/cartoon_frames/Luca/frame1-18-17.80.jpg,1920,1024
2022,TheSecretLifeOfPets,frame0-17-05.98.jpg,./data/cartoon_frames/TheSecretLifeOfPets/frame0-17-05.98.jpg,1920,1024
2023,TheSecretLifeOfPets,frame1-10-31.31.jpg,./data/cartoon_frames/TheSecretLifeOfPets/frame1-10-31.31.jpg,1920,1024
2024,Onward,frame1-07-50.03.jpg,./data/cartoon_frames/Onward/frame1-07-50.03.jpg,1920,800
2025,TheIncredibles,frame0-57-25.08.jpg,./data/cartoon_frames/TheIncredibles/frame0-57-25.08.jpg,720,304
2026,TheIncredibles,frame1-10-46.26.jpg,./data/cartoon_frames/TheIncredibles/frame1-10-46.26.jpg,720,304
2027,Zootopia,frame0-37-13.91.jpg,./data/cartoon_frames/Zootopia/frame0-37-13.91.jpg,1920,808
2028,Coco,frame0-19-02.77.jpg,./data/cartoon_frames/Coco/frame0-19-02.77.jpg,1920,808
2029,InsideOut,frame1-14-37.98.jpg,./data/cartoon_frames/InsideOut/frame1-14-37.98.jpg,1920,1080
2030,TheIncredibles,frame1-03-13.83.jpg,./data/cartoon_frames/TheIncredibles/frame1-03-13.83.jpg,720,304
2031,Cars3,frame0-34-36.55.jpg,./data/cartoon_frames/Cars3/frame0-34-36.55.jpg,1920,804
2032,Cars3,frame0-03-28.88.jpg,./data/cartoon_frames/Cars3/frame0-03-28.88.jpg,1920,804
2033,Coco,frame0-44-57.27.jpg,./data/cartoon_frames/Coco/frame0-44-57.27.jpg,1920,808
2034,TheIncredibles,frame0-34-14.80.jpg,./data/cartoon_frames/TheIncredibles/frame0-34-14.80.jpg,720,304
2035,Coco,frame1-35-13.84.jpg,./data/cartoon_frames/Coco/frame1-35-13.84.jpg,1920,808
2036,TheIncredibles,frame1-12-06.38.jpg,./data/cartoon_frames/TheIncredibles/frame1-12-06.38.jpg,720,304
2037,TheIncredibles,frame0-21-40.74.jpg,./data/cartoon_frames/TheIncredibles/frame0-21-40.74.jpg,720,304
2038,InsideOut,frame0-32-59.70.jpg,./data/cartoon_frames/InsideOut/frame0-32-59.70.jpg,1920,1080
2039,TheSecretLifeOfPets,frame0-40-47.89.jpg,./data/cartoon_frames/TheSecretLifeOfPets/frame0-40-47.89.jpg,1920,1024
2040,Zootopia,frame0-53-37.50.jpg,./data/cartoon_frames/Zootopia/frame0-53-37.50.jpg,1920,808
2041,Cars3,frame0-44-05.86.jpg,./data/cartoon_frames/Cars3/frame0-44-05.86.jpg,1920,804
2042,TheIncredibles,frame0-53-15.30.jpg,./data/cartoon_frames/TheIncredibles/frame0-53-15.30.jpg,720,304
2043,InsideOut,frame0-03-50.90.jpg,./data/cartoon_frames/InsideOut/frame0-03-50.90.jpg,1920,1080
2044,Zootopia,frame0-33-08.02.jpg,./data/cartoon_frames/Zootopia/frame0-33-08.02.jpg,1920,808
2045,Soul,frame0-57-58.21.jpg,./data/cartoon_frames/Soul/frame0-57-58.21.jpg,1920,800
2046,Soul,frame1-00-47.09.jpg,./data/cartoon_frames/Soul/frame1-00-47.09.jpg,1920,800
2047,Coco,frame1-06-27.08.jpg,./data/cartoon_frames/Coco/frame1-06-27.08.jpg,1920,808
2048,Zootopia,frame0-48-45.76.jpg,./data/cartoon_frames/Zootopia/frame0-48-45.76.jpg,1920,808
2049,ToyStory4,frame0-08-36.30.jpg,./data/cartoon_frames/ToyStory4/frame0-08-36.30.jpg,1920,808
2050,Luca,frame0-53-31.88.jpg,./data/cartoon_frames/Luca/frame0-53-31.88.jpg,1920,1024
2051,Onward,frame1-09-40.59.jpg,./data/cartoon_frames/Onward/frame1-09-40.59.jpg,1920,800
2052,Soul,frame0-06-09.94.jpg,./data/cartoon_frames/Soul/frame0-06-09.94.jpg,1920,800
2053,Luca,frame0-24-00.20.jpg,./data/cartoon_frames/Luca/frame0-24-00.20.jpg,1920,1024
2054,TheIncredibles,frame1-37-33.34.jpg,./data/cartoon_frames/TheIncredibles/frame1-37-33.34.jpg,720,304
2055,TheSecretLifeOfPets,frame0-56-14.03.jpg,./data/cartoon_frames/TheSecretLifeOfPets/frame0-56-14.03.jpg,1920,1024
2056,Luca,frame0-07-02.92.jpg,./data/cartoon_frames/Luca/frame0-07-02.92.jpg,1920,1024
2057,Coco,frame0-16-06.31.jpg,./data/cartoon_frames/Coco/frame0-16-06.31.jpg,1920,808
2058,InsideOut,frame1-16-42.89.jpg,./data/cartoon_frames/InsideOut/frame1-16-42.89.jpg,1920,1080
2059,TheSecretLifeOfPets,frame0-54-34.19.jpg,./data/cartoon_frames/TheSecretLifeOfPets/frame0-54-34.19.jpg,1920,1024
2060,BabyBoss,frame1-14-08.02.jpg,./data/cartoon_frames/BabyBoss/frame1-14-08.02.jpg,1920,800
2061,TheIncredibles,frame0-13-11.76.jpg,./data/cartoon_frames/TheIncredibles/frame0-13-11.76.jpg,720,304
2062,Zootopia,frame0-10-20.99.jpg,./data/cartoon_frames/Zootopia/frame0-10-20.99.jpg,1920,808
2063,Soul,frame1-19-12.88.jpg,./data/cartoon_frames/Soul/frame1-19-12.88.jpg,1920,800
2064,BabyBoss,frame0-34-33.74.jpg,./data/cartoon_frames/BabyBoss/frame0-34-33.74.jpg,1920,800
2065,ToyStory4,frame0-09-56.35.jpg,./data/cartoon_frames/ToyStory4/frame0-09-56.35.jpg,1920,808
2066,ToyStory4,frame1-04-14.26.jpg,./data/cartoon_frames/ToyStory4/frame1-04-14.26.jpg,1920,808
2067,TheSecretLifeOfPets,frame0-35-58.69.jpg,./data/cartoon_frames/TheSecretLifeOfPets/frame0-35-58.69.jpg,1920,1024
2068,InsideOut,frame1-06-44.82.jpg,./data/cartoon_frames/InsideOut/frame1-06-44.82.jpg,1920,1080
2069,TheIncredibles,frame0-16-29.70.jpg,./data/cartoon_frames/TheIncredibles/frame0-16-29.70.jpg,720,304
2070,TheIncredibles,frame1-11-56.96.jpg,./data/cartoon_frames/TheIncredibles/frame1-11-56.96.jpg,720,304
2071,Soul,frame1-14-19.34.jpg,./data/cartoon_frames/Soul/frame1-14-19.34.jpg,1920,800
2072,Zootopia,frame0-04-47.57.jpg,./data/cartoon_frames/Zootopia/frame0-04-47.57.jpg,1920,808
2073,ToyStory4,frame1-31-43.23.jpg,./data/cartoon_frames/ToyStory4/frame1-31-43.23.jpg,1920,808
2074,Onward,frame0-24-21.77.jpg,./data/cartoon_frames/Onward/frame0-24-21.77.jpg,1920,800
2075,Soul,frame0-09-26.97.jpg,./data/cartoon_frames/Soul/frame0-09-26.97.jpg,1920,800
2076,TheIncredibles,frame1-21-50.77.jpg,./data/cartoon_frames/TheIncredibles/frame1-21-50.77.jpg,720,304
2077,TheIncredibles,frame0-11-23.36.jpg,./data/cartoon_frames/TheIncredibles/frame0-11-23.36.jpg,720,304
2078,Onward,frame0-39-14.40.jpg,./data/cartoon_frames/Onward/frame0-39-14.40.jpg,1920,800
2079,ToyStory4,frame1-19-22.79.jpg,./data/cartoon_frames/ToyStory4/frame1-19-22.79.jpg,1920,808
2080,Onward,frame0-37-07.46.jpg,./data/cartoon_frames/Onward/frame0-37-07.46.jpg,1920,800
2081,InsideOut,frame1-22-34.92.jpg,./data/cartoon_frames/InsideOut/frame1-22-34.92.jpg,1920,1080
2082,InsideOut,frame0-26-03.32.jpg,./data/cartoon_frames/InsideOut/frame0-26-03.32.jpg,1920,1080
2083,Onward,frame1-13-01.22.jpg,./data/cartoon_frames/Onward/frame1-13-01.22.jpg,1920,800
2084,InsideOut,frame0-40-18.79.jpg,./data/cartoon_frames/InsideOut/frame0-40-18.79.jpg,1920,1080
2085,Onward,frame0-05-31.66.jpg,./data/cartoon_frames/Onward/frame0-05-31.66.jpg,1920,800
2086,InsideOut,frame1-02-19.85.jpg,./data/cartoon_frames/InsideOut/frame1-02-19.85.jpg,1920,1080
2087,Zootopia,frame1-21-41.27.jpg,./data/cartoon_frames/Zootopia/frame1-21-41.27.jpg,1920,808
2088,Luca,frame0-33-24.09.jpg,./data/cartoon_frames/Luca/frame0-33-24.09.jpg,1920,1024
2089,Cars3,frame0-08-56.54.jpg,./data/cartoon_frames/Cars3/frame0-08-56.54.jpg,1920,804
2090,Cars3,frame0-52-50.12.jpg,./data/cartoon_frames/Cars3/frame0-52-50.12.jpg,1920,804
2091,Soul,frame0-36-15.39.jpg,./data/cartoon_frames/Soul/frame0-36-15.39.jpg,1920,800
2092,Zootopia,frame0-33-16.35.jpg,./data/cartoon_frames/Zootopia/frame0-33-16.35.jpg,1920,808
2093,Cars3,frame1-22-52.25.jpg,./data/cartoon_frames/Cars3/frame1-22-52.25.jpg,1920,804
2094,Coco,frame0-42-30.22.jpg,./data/cartoon_frames/Coco/frame0-42-30.22.jpg,1920,808
2095,Coco,frame0-24-13.67.jpg,./data/cartoon_frames/Coco/frame0-24-13.67.jpg,1920,808
2096,Coco,frame1-18-04.51.jpg,./data/cartoon_frames/Coco/frame1-18-04.51.jpg,1920,808
2097,Cars3,frame0-44-18.15.jpg,./data/cartoon_frames/Cars3/frame0-44-18.15.jpg,1920,804
2098,InsideOut,frame1-09-54.08.jpg,./data/cartoon_frames/InsideOut/frame1-09-54.08.jpg,1920,1080
2099,Luca,frame1-18-36.85.jpg,./data/cartoon_frames/Luca/frame1-18-36.85.jpg,1920,1024
2100,Luca,frame0-27-29.76.jpg,./data/cartoon_frames/Luca/frame0-27-29.76.jpg,1920,1024
2101,BabyBoss,frame1-16-12.53.jpg,./data/cartoon_frames/BabyBoss/frame1-16-12.53.jpg,1920,800
2102,TheIncredibles,frame1-13-02.94.jpg,./data/cartoon_frames/TheIncredibles/frame1-13-02.94.jpg,720,304
2103,Luca,frame0-52-23.30.jpg,./data/cartoon_frames/Luca/frame0-52-23.30.jpg,1920,1024
2104,BabyBoss,frame0-17-44.78.jpg,./data/cartoon_frames/BabyBoss/frame0-17-44.78.jpg,1920,800
2105,ToyStory4,frame0-51-05.80.jpg,./data/cartoon_frames/ToyStory4/frame0-51-05.80.jpg,1920,808
2106,TheSecretLifeOfPets,frame0-32-11.46.jpg,./data/cartoon_frames/TheSecretLifeOfPets/frame0-32-11.46.jpg,1920,1024
2107,Onward,frame0-24-17.68.jpg,./data/cartoon_frames/Onward/frame0-24-17.68.jpg,1920,800
2108,InsideOut,frame0-13-52.76.jpg,./data/cartoon_frames/InsideOut/frame0-13-52.76.jpg,1920,1080
2109,Soul,frame1-11-02.31.jpg,./data/cartoon_frames/Soul/frame1-11-02.31.jpg,1920,800
2110,Luca,frame1-03-30.06.jpg,./data/cartoon_frames/Luca/frame1-03-30.06.jpg,1920,1024
2111,TheSecretLifeOfPets,frame1-17-03.80.jpg,./data/cartoon_frames/TheSecretLifeOfPets/frame1-17-03.80.jpg,1920,1024
2112,Luca,frame0-45-43.24.jpg,./data/cartoon_frames/Luca/frame0-45-43.24.jpg,1920,1024
2113,TheSecretLifeOfPets,frame1-15-13.62.jpg,./data/cartoon_frames/TheSecretLifeOfPets/frame1-15-13.62.jpg,1920,1024
2114,ToyStory4,frame0-50-25.77.jpg,./data/cartoon_frames/ToyStory4/frame0-50-25.77.jpg,1920,808
2115,Cars3,frame1-20-32.100.jpg,./data/cartoon_frames/Cars3/frame1-20-32.100.jpg,1920,804
2116,TheIncredibles,frame1-01-30.15.jpg,./data/cartoon_frames/TheIncredibles/frame1-01-30.15.jpg,720,304
2117,BabyBoss,frame1-11-33.46.jpg,./data/cartoon_frames/BabyBoss/frame1-11-33.46.jpg,1920,800
2118,Cars3,frame1-08-52.62.jpg,./data/cartoon_frames/Cars3/frame1-08-52.62.jpg,1920,804
2119,Zootopia,frame1-01-49.29.jpg,./data/cartoon_frames/Zootopia/frame1-01-49.29.jpg,1920,808
2120,InsideOut,frame0-21-49.70.jpg,./data/cartoon_frames/InsideOut/frame0-21-49.70.jpg,1920,1080
2121,Onward,frame0-50-58.67.jpg,./data/cartoon_frames/Onward/frame0-50-58.67.jpg,1920,800
2122,Soul,frame0-14-56.69.jpg,./data/cartoon_frames/Soul/frame0-14-56.69.jpg,1920,800
2123,Soul,frame1-17-08.22.jpg,./data/cartoon_frames/Soul/frame1-17-08.22.jpg,1920,800
2124,Onward,frame1-12-07.99.jpg,./data/cartoon_frames/Onward/frame1-12-07.99.jpg,1920,800
2125,Coco,frame0-04-58.30.jpg,./data/cartoon_frames/Coco/frame0-04-58.30.jpg,1920,808
2126,Cars3,frame0-37-08.09.jpg,./data/cartoon_frames/Cars3/frame0-37-08.09.jpg,1920,804
2127,Soul,frame0-32-34.23.jpg,./data/cartoon_frames/Soul/frame0-32-34.23.jpg,1920,800
2128,Onward,frame0-32-37.22.jpg,./data/cartoon_frames/Onward/frame0-32-37.22.jpg,1920,800
2129,ToyStory4,frame0-37-33.32.jpg,./data/cartoon_frames/ToyStory4/frame0-37-33.32.jpg,1920,808
2130,Coco,frame1-10-01.35.jpg,./data/cartoon_frames/Coco/frame1-10-01.35.jpg,1920,808
2131,ToyStory4,frame1-15-34.66.jpg,./data/cartoon_frames/ToyStory4/frame1-15-34.66.jpg,1920,808
2132,Coco,frame0-23-48.46.jpg,./data/cartoon_frames/Coco/frame0-23-48.46.jpg,1920,808
2133,Zootopia,frame1-18-54.56.jpg,./data/cartoon_frames/Zootopia/frame1-18-54.56.jpg,1920,808
2134,Soul,frame0-51-28.16.jpg,./data/cartoon_frames/Soul/frame0-51-28.16.jpg,1920,800
2135,Zootopia,frame0-24-22.88.jpg,./data/cartoon_frames/Zootopia/frame0-24-22.88.jpg,1920,808
2136,Onward,frame1-30-45.82.jpg,./data/cartoon_frames/Onward/frame1-30-45.82.jpg,1920,800
2137,Luca,frame0-31-25.98.jpg,./data/cartoon_frames/Luca/frame0-31-25.98.jpg,1920,1024
2138,TheSecretLifeOfPets,frame0-32-45.89.jpg,./data/cartoon_frames/TheSecretLifeOfPets/frame0-32-45.89.jpg,1920,1024
2139,Soul,frame1-04-28.25.jpg,./data/cartoon_frames/Soul/frame1-04-28.25.jpg,1920,800
2140,TheSecretLifeOfPets,frame0-48-08.58.jpg,./data/cartoon_frames/TheSecretLifeOfPets/frame0-48-08.58.jpg,1920,1024
2141,Onward,frame1-09-36.49.jpg,./data/cartoon_frames/Onward/frame1-09-36.49.jpg,1920,800
2142,TheIncredibles,frame0-15-09.58.jpg,./data/cartoon_frames/TheIncredibles/frame0-15-09.58.jpg,720,304
2143,TheIncredibles,frame0-02-21.38.jpg,./data/cartoon_frames/TheIncredibles/frame0-02-21.38.jpg,720,304
2144,Cars3,frame0-17-40.80.jpg,./data/cartoon_frames/Cars3/frame0-17-40.80.jpg,1920,804
2145,Luca,frame1-12-15.85.jpg,./data/cartoon_frames/Luca/frame1-12-15.85.jpg,1920,1024
2146,BabyBoss,frame1-14-59.55.jpg,./data/cartoon_frames/BabyBoss/frame1-14-59.55.jpg,1920,800
2147,Zootopia,frame0-09-22.65.jpg,./data/cartoon_frames/Zootopia/frame0-09-22.65.jpg,1920,808
2148,Onward,frame1-07-00.90.jpg,./data/cartoon_frames/Onward/frame1-07-00.90.jpg,1920,800
2149,TheSecretLifeOfPets,frame1-05-59.32.jpg,./data/cartoon_frames/TheSecretLifeOfPets/frame1-05-59.32.jpg,1920,1024
2150,Cars3,frame1-20-57.57.jpg,./data/cartoon_frames/Cars3/frame1-20-57.57.jpg,1920,804
2151,InsideOut,frame0-36-08.96.jpg,./data/cartoon_frames/InsideOut/frame0-36-08.96.jpg,1920,1080
2152,Zootopia,frame0-12-13.52.jpg,./data/cartoon_frames/Zootopia/frame0-12-13.52.jpg,1920,808
2153,ToyStory4,frame1-13-54.60.jpg,./data/cartoon_frames/ToyStory4/frame1-13-54.60.jpg,1920,808
2154,ToyStory4,frame0-43-57.55.jpg,./data/cartoon_frames/ToyStory4/frame0-43-57.55.jpg,1920,808
2155,Cars3,frame1-06-25.17.jpg,./data/cartoon_frames/Cars3/frame1-06-25.17.jpg,1920,804
2156,Zootopia,frame1-28-46.38.jpg,./data/cartoon_frames/Zootopia/frame1-28-46.38.jpg,1920,808
2157,ToyStory4,frame0-58-14.05.jpg,./data/cartoon_frames/ToyStory4/frame0-58-14.05.jpg,1920,808
2158,TheIncredibles,frame0-33-46.52.jpg,./data/cartoon_frames/TheIncredibles/frame0-33-46.52.jpg,720,304
2159,Coco,frame1-26-41.28.jpg,./data/cartoon_frames/Coco/frame1-26-41.28.jpg,1920,808
2160,Zootopia,frame1-08-00.22.jpg,./data/cartoon_frames/Zootopia/frame1-08-00.22.jpg,1920,808
2161,InsideOut,frame0-45-25.40.jpg,./data/cartoon_frames/InsideOut/frame0-45-25.40.jpg,1920,1080
2162,TheSecretLifeOfPets,frame0-13-22.19.jpg,./data/cartoon_frames/TheSecretLifeOfPets/frame0-13-22.19.jpg,1920,1024
2163,Cars3,frame0-38-58.68.jpg,./data/cartoon_frames/Cars3/frame0-38-58.68.jpg,1920,804
2164,Coco,frame0-59-31.15.jpg,./data/cartoon_frames/Coco/frame0-59-31.15.jpg,1920,808
2165,Luca,frame0-10-32.47.jpg,./data/cartoon_frames/Luca/frame0-10-32.47.jpg,1920,1024
2166,BabyBoss,frame1-34-10.19.jpg,./data/cartoon_frames/BabyBoss/frame1-34-10.19.jpg,1920,800
2167,BabyBoss,frame1-02-02.43.jpg,./data/cartoon_frames/BabyBoss/frame1-02-02.43.jpg,1920,800
2168,Onward,frame1-31-34.95.jpg,./data/cartoon_frames/Onward/frame1-31-34.95.jpg,1920,800
